cveId,assignerShortName,dateReserved,datePublished,dateUpdated,"version",baseSeverity,baseScore,vectorString
2023-41667,Patchstack,2023-08-30T13:02:41.616Z,2023-10-09T17:38:02.705Z,2023-10-09T17:38:02.705Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
2023-41668,Patchstack,2023-08-30T13:03:16.713Z,2023-10-09T17:47:11.116Z,2023-10-09T17:47:11.116Z,n/a,MEDIUM,5.4,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L
2023-41669,Patchstack,2023-08-30T13:03:16.713Z,2023-10-09T18:10:33.583Z,2023-10-09T18:10:33.583Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
2023-4167,VulDB,2023-08-04T21:03:33.586Z,2023-08-05T16:00:06.053Z,2023-10-24T08:18:34.092Z,4.7.13.0,LOW,3.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N
2023-41670,Patchstack,2023-08-30T13:03:16.713Z,2023-10-09T18:30:05.538Z,2023-10-09T18:30:05.538Z,n/a,MEDIUM,5.4,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L
,,,,,,,,
2023-41672,Patchstack,2023-08-30T13:03:16.713Z,2023-10-09T18:38:15.078Z,2023-10-09T18:38:15.078Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
2023-41673,fortinet,2023-08-30T13:42:39.546Z,2023-12-13T06:43:21.604Z,2023-12-13T06:43:21.604Z,7.4.0,MEDIUM,6.9,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:N/E:F/RL:X/RC:C
,,,,,,,,
2023-41675,fortinet,2023-08-30T13:42:39.547Z,2023-10-10T16:49:55.789Z,2023-10-10T16:49:55.789Z,7.2.0,MEDIUM,4.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:N/A:L/E:P/RL:O/RC:C
2023-41676,fortinet,2023-08-30T13:42:39.547Z,2023-11-14T18:05:39.178Z,2023-11-14T18:05:39.178Z,7.0.0,MEDIUM,4.2,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N/E:F/RL:X/RC:C
,,,,,,,,
2023-41678,fortinet,2023-08-30T13:42:39.547Z,2023-12-13T06:44:44.233Z,2023-12-13T06:44:44.233Z,7.0.0,HIGH,8.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:P/RL:X/RC:C
2023-41679,fortinet,2023-08-30T13:42:39.547Z,2023-10-10T16:51:44.600Z,2023-10-10T16:51:44.600Z,7.2.0,HIGH,7.7,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:H/A:H/E:P/RL:X/RC:R
2023-4168,VulDB,2023-08-04T21:06:32.372Z,2023-08-05T17:31:03.910Z,2023-10-24T08:19:47.319Z,2.14.0,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N
2023-41680,fortinet,2023-08-30T13:42:39.547Z,2023-10-13T14:51:12.174Z,2023-10-13T14:51:12.174Z,4.4.0,HIGH,7.3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:F/RL:X/RC:X
2023-41681,fortinet,2023-08-30T13:42:39.547Z,2023-10-13T14:51:08.259Z,2023-10-13T14:51:08.259Z,4.4.0,HIGH,7.3,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H/E:F/RL:X/RC:X
2023-41682,fortinet,2023-08-30T13:42:39.547Z,2023-10-13T14:51:03.342Z,2023-10-13T14:51:03.342Z,4.4.0,HIGH,7.9,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H/E:F/RL:X/RC:C
,,,,,,,,
2023-41684,Patchstack,2023-08-30T13:45:32.808Z,2023-10-10T06:52:13.988Z,2023-10-10T06:52:13.988Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
2023-41685,Patchstack,2023-08-30T13:45:32.808Z,2023-11-06T08:17:56.418Z,2023-11-06T08:17:56.418Z,n/a,,,
,,,,,,,,
2023-41687,Patchstack,2023-08-30T13:45:32.809Z,2023-09-29T13:51:51.899Z,2023-09-29T13:51:51.899Z,n/a,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L
,,,,,,,,
,,,,,,,,
2023-4169,VulDB,2023-08-04T21:08:59.483Z,2023-08-05T18:00:06.874Z,2024-02-13T07:41:32.696Z,1.0(1)B1P5,MEDIUM,6.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L
,,,,,,,,
2023-41691,Patchstack,2023-08-30T15:05:59.970Z,2023-09-29T13:56:01.397Z,2023-09-29T13:56:01.397Z,n/a,HIGH,7.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L
2023-41692,Patchstack,2023-08-30T15:05:59.970Z,2023-10-02T07:26:05.365Z,2023-10-02T07:31:10.965Z,n/a,HIGH,7.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L
2023-41693,Patchstack,2023-08-30T15:05:59.970Z,2023-10-03T13:11:49.667Z,2023-10-03T13:11:49.667Z,n/a,MEDIUM,5.4,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L
2023-41694,Patchstack,2023-08-30T15:05:59.970Z,2023-10-10T07:36:22.752Z,2023-10-10T07:36:22.752Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
,,,,,,,,
,,,,,,,,
2023-41697,Patchstack,2023-08-30T15:05:59.971Z,2023-10-10T07:39:29.394Z,2023-10-10T07:39:29.394Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
,,,,,,,,
2023-41699,Payara,2023-08-30T16:08:29.041Z,2023-11-15T19:54:23.590Z,2023-11-15T19:57:20.119Z,5.0.0,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N
2023-4170,VulDB,2023-08-04T21:11:01.761Z,2023-08-05T18:31:04.271Z,2023-10-24T08:22:13.670Z,6.2.10,LOW,3.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N
,,,,,,,,
,,,,,,,,
,,,,,,,,
2023-41703,OX,2023-08-30T16:21:49.911Z,2024-02-12T08:15:21.605Z,2024-02-16T14:08:48.074Z,0,MEDIUM,6.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:N
2023-41704,OX,2023-08-30T16:21:49.912Z,2024-02-12T08:15:22.352Z,2024-02-16T14:08:49.359Z,0,HIGH,7.1,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:C/C:L/I:L/A:L
2023-41705,OX,2023-08-30T16:21:49.912Z,2024-02-12T08:15:23.158Z,2024-02-16T14:08:50.608Z,0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H
2023-41706,OX,2023-08-30T16:21:49.912Z,2024-02-12T08:15:24.085Z,2024-02-16T14:08:51.845Z,0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H
2023-41707,OX,2023-08-30T16:21:49.912Z,2024-02-12T08:15:24.923Z,2024-02-16T14:08:53.186Z,0,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:N/I:N/A:H
2023-41708,OX,2023-08-30T16:21:49.912Z,2024-02-12T08:15:25.802Z,2024-02-16T14:08:54.485Z,0,MEDIUM,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N
,,,,,,,,
2023-4171,VulDB,2023-08-05T06:38:30.310Z,2023-08-05T21:00:06.077Z,2023-10-24T08:23:26.813Z,2.0,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N
2023-41710,OX,2023-08-30T16:21:49.912Z,2024-01-08T09:04:38.608Z,2024-01-22T12:16:31.472Z,0,MEDIUM,5.4,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:N
2023-41711,sonicwall,2023-08-30T17:07:28.451Z,2023-10-17T22:20:36.619Z,2023-10-17T22:20:36.619Z,7.0.1-5119,,,
2023-41712,sonicwall,2023-08-30T17:07:28.452Z,2023-10-17T22:26:09.949Z,2023-10-17T22:26:09.949Z,7.0.1-5119,,,
2023-41713,sonicwall,2023-08-30T17:07:28.452Z,2023-10-17T22:28:50.229Z,2023-10-17T22:28:50.229Z,7.0.1-5119,,,
,,,,,,,,
2023-41715,sonicwall,2023-08-30T17:07:28.452Z,2023-10-17T22:33:57.440Z,2023-10-17T22:33:57.440Z,7.0.1-5119,,,
,,,,,,,,
2023-41717,mitre,2023-08-30T00:00:00,2023-08-31T00:00:00,2023-08-31T15:41:31.129509,n/a,,,
2023-41718,hackerone,2023-08-31T01:00:11.770Z,2023-11-14T23:18:08.415Z,2023-11-14T23:18:08.415Z,22.6.1.1,HIGH,7.8,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-41719,hackerone,2023-08-31T01:00:11.770Z,2023-12-14T01:56:44.867Z,2023-12-14T01:56:44.867Z,22.6.1,HIGH,7.2,CVSS:3.0/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-4172,VulDB,2023-08-05T06:39:30.085Z,2023-08-05T23:00:05.984Z,2023-10-24T08:24:39.988Z,2.0,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N
2023-41720,hackerone,2023-08-31T01:00:11.771Z,2023-12-14T01:56:44.839Z,2023-12-14T01:56:44.839Z,22.6.1,HIGH,7,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-41721,hackerone,2023-08-31T01:00:11.771Z,2023-10-25T00:24:34.072Z,2023-10-25T00:24:34.072Z,7.5.176,CRITICAL,10,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:C/C:H/I:H/A:H
,,,,,,,,
2023-41723,hackerone,2023-08-31T01:00:11.771Z,2023-11-07T06:17:31.606Z,2023-11-07T06:17:31.606Z,11,MEDIUM,4.3,CVSS:3.0/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N
,,,,,,,,
2023-41725,hackerone,2023-08-31T01:00:11.771Z,2023-11-03T18:13:19.979Z,2023-11-03T18:13:19.979Z,6.4.1.236,HIGH,7.8,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-41726,hackerone,2023-08-31T01:00:11.771Z,2023-11-03T18:13:19.997Z,2023-11-03T18:13:19.997Z,6.4.1.236,HIGH,7.8,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-41727,hackerone,2023-08-31T01:00:11.771Z,2023-12-19T15:43:26.326Z,2023-12-19T15:43:26.326Z,6.4.1,CRITICAL,9.8,CVSS:3.0/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
2023-41728,Patchstack,2023-08-31T06:58:39.903Z,2023-10-02T07:35:23.559Z,2023-10-02T07:35:23.559Z,n/a,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L
2023-41729,Patchstack,2023-08-31T06:58:39.903Z,2023-10-02T07:39:34.189Z,2023-10-02T07:39:34.189Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-4173,VulDB,2023-08-05T07:35:01.176Z,2023-08-06T00:00:07.020Z,2023-10-24T08:25:53.178Z,3.1.6,LOW,3.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N
2023-41730,Patchstack,2023-08-31T06:58:39.903Z,2023-10-10T07:47:10.885Z,2023-10-10T07:47:10.885Z,n/a,MEDIUM,4.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:N
2023-41731,Patchstack,2023-08-31T06:58:39.903Z,2023-10-02T07:43:41.950Z,2023-10-02T07:43:41.950Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-41732,Patchstack,2023-08-31T06:58:39.904Z,2023-10-06T14:44:42.631Z,2023-10-06T14:44:42.631Z,n/a,MEDIUM,5.4,CVSS:3.1/AV:N/AC:L/PR:N/UI:R/S:U/C:N/I:L/A:L
2023-41733,Patchstack,2023-08-31T06:58:39.904Z,2023-10-02T07:49:09.471Z,2023-10-02T07:49:09.471Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-41734,Patchstack,2023-08-31T06:58:39.904Z,2023-10-02T07:54:22.794Z,2023-10-02T07:54:22.794Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-41735,Patchstack,2023-08-31T06:58:39.904Z,2023-11-30T14:54:10.542Z,2023-11-30T14:54:10.542Z,n/a,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N
2023-41736,Patchstack,2023-08-31T06:58:39.904Z,2023-10-02T08:00:06.889Z,2023-10-02T08:00:06.889Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-41737,Patchstack,2023-08-31T06:58:39.904Z,2023-10-02T08:04:00.793Z,2023-10-02T08:04:00.793Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-41738,synology,2023-08-31T07:54:07.974Z,2023-08-31T09:08:13.205Z,2023-08-31T09:08:13.205Z,1.3,HIGH,7.2,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-41739,synology,2023-08-31T07:54:07.974Z,2023-08-31T09:08:47.191Z,2023-08-31T09:08:47.191Z,1.3,MEDIUM,4.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:N/S:U/C:N/I:N/A:H
2023-4174,VulDB,2023-08-05T07:35:04.051Z,2023-08-06T00:31:03.155Z,2023-10-24T08:27:06.360Z,3.1.6,LOW,3.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N
2023-41740,synology,2023-08-31T07:54:07.974Z,2023-08-31T09:08:58.115Z,2023-08-31T09:08:58.115Z,1.3,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N
2023-41741,synology,2023-08-31T07:54:07.974Z,2023-08-31T09:08:59.017Z,2023-08-31T09:08:59.017Z,1.3,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N
2023-41742,Acronis,2023-08-31T14:10:27.637Z,2023-08-31T14:27:28.948Z,2023-08-31T14:27:28.948Z,unspecified,MEDIUM,4.3,CVSS:3.0/AV:A/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N
2023-41743,Acronis,2023-08-31T14:10:27.638Z,2023-08-31T15:04:10.802Z,2023-08-31T19:14:03.530Z,unspecified,HIGH,8.8,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:C/C:H/I:H/A:H
2023-41744,Acronis,2023-08-31T14:10:27.638Z,2023-08-31T15:14:13.720Z,2023-08-31T15:14:13.720Z,unspecified,HIGH,7.8,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-41745,Acronis,2023-08-31T14:10:27.638Z,2023-08-31T17:16:56.516Z,2023-08-31T17:16:56.516Z,unspecified,MEDIUM,6.1,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:L/A:N
2023-41746,Acronis,2023-08-31T14:10:27.638Z,2023-08-31T17:53:48.838Z,2024-03-18T19:42:41.239Z,unspecified,HIGH,8,CVSS:3.0/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-41747,Acronis,2023-08-31T14:10:27.638Z,2023-08-31T17:54:15.729Z,2024-03-18T19:42:59.218Z,unspecified,MEDIUM,6.5,CVSS:3.0/AV:A/AC:L/PR:N/UI:N/S:U/C:H/I:N/A:N
2023-41748,Acronis,2023-08-31T14:10:27.638Z,2023-08-31T17:54:25.532Z,2024-03-18T19:43:08.244Z,unspecified,HIGH,8,CVSS:3.0/AV:A/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H
2023-41749,Acronis,2023-08-31T14:10:27.638Z,2023-08-31T20:17:55.126Z,2023-08-31T20:17:55.126Z,unspecified,MEDIUM,4.4,CVSS:3.0/AV:L/AC:L/PR:H/UI:N/S:U/C:H/I:N/A:N
2023-4175,VulDB,2023-08-05T07:35:07.159Z,2023-08-06T01:31:03.903Z,2023-10-24T08:28:19.556Z,3.1.8,LOW,3.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:U/C:N/I:L/A:N
2023-41750,Acronis,2023-08-31T14:10:27.638Z,2023-08-31T20:18:09.205Z,2023-08-31T20:18:09.205Z,unspecified,LOW,3.3,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:L/I:N/A:N
2023-41751,Acronis,2023-08-31T14:10:27.639Z,2023-08-31T20:18:30.546Z,2023-08-31T20:18:30.546Z,unspecified,MEDIUM,6.3,CVSS:3.0/AV:L/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N
2023-41752,apache,2023-08-31T20:55:13.999Z,2023-10-17T06:57:47.508Z,2023-10-17T06:57:47.508Z,8.0.0,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
2023-4176,VulDB,2023-08-05T07:37:05.877Z,2023-08-06T02:00:04.810Z,2023-10-24T08:29:32.858Z,1.0,MEDIUM,6.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L
,,,,,,,,
,,,,,,,,
,,,,,,,,
2023-41763,microsoft,2023-08-31T23:08:32.064Z,2023-10-10T17:07:24.950Z,2023-12-14T01:14:58.507Z,9319.0,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:N/A:N/E:P/RL:O/RC:C
2023-41764,microsoft,2023-08-31T23:13:52.910Z,2023-09-12T16:58:33.923Z,2023-12-14T20:11:50.098Z,19.0.0,MEDIUM,5.5,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:N/I:H/A:N/E:U/RL:O/RC:C
2023-41765,microsoft,2023-08-31T23:20:34.579Z,2023-10-10T17:07:25.469Z,2023-12-14T01:14:59.036Z,10.0.0,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-41766,microsoft,2023-08-31T23:20:34.579Z,2023-10-10T17:07:26.004Z,2023-12-14T01:14:59.563Z,10.0.0,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-41767,microsoft,2023-08-31T23:30:45.393Z,2023-10-10T17:07:26.508Z,2023-12-14T01:15:00.194Z,10.0.0,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-41768,microsoft,2023-08-31T23:30:45.393Z,2023-10-10T17:07:27.029Z,2023-12-14T01:15:00.726Z,10.0.0,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-41769,microsoft,2023-08-31T23:34:18.566Z,2023-10-10T17:07:27.563Z,2023-12-14T01:15:01.270Z,10.0.0,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-4177,VulDB,2023-08-05T15:16:29.846Z,2023-08-06T06:31:03.029Z,2023-10-24T08:30:46.362Z,7.205.0,LOW,2.6,CVSS:3.1/AV:A/AC:H/PR:L/UI:N/S:U/C:L/I:N/A:N
2023-41770,microsoft,2023-08-31T23:34:18.566Z,2023-10-10T17:07:28.094Z,2023-12-14T01:15:01.814Z,10.0.0,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-41771,microsoft,2023-08-31T23:36:28.964Z,2023-10-10T17:07:28.615Z,2023-12-14T01:15:02.360Z,10.0.0,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-41772,microsoft,2023-08-31T23:37:56.339Z,2023-10-10T17:07:29.149Z,2023-12-14T01:15:02.921Z,10.0.0,HIGH,7.8,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-41773,microsoft,2023-08-31T23:40:40.166Z,2023-10-10T17:07:29.720Z,2023-12-14T01:15:03.432Z,10.0.0,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-41774,microsoft,2023-08-31T23:43:27.516Z,2023-10-10T17:07:30.231Z,2023-12-14T01:15:03.965Z,10.0.0,HIGH,8.1,CVSS:3.1/AV:N/AC:H/PR:N/UI:N/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C
2023-41775,jpcert,2023-09-01T03:16:59.975Z,2023-09-08T07:09:03.450Z,2023-09-08T07:09:03.450Z,ver,,,
2023-41776,zte,2023-09-01T09:02:00.656Z,2024-01-03T01:56:48.148Z,2024-01-03T01:56:48.148Z,All,MEDIUM,6.7,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:H
,,,,,,,,
,,,,,,,,
2023-41779,zte,2023-09-01T09:02:00.657Z,2024-01-03T01:40:18.239Z,2024-01-03T01:43:38.742Z,ZTE,MEDIUM,4.4,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:U/C:N/I:N/A:H
2023-4178,TR-CERT,2023-08-05T15:47:43.232Z,2023-09-05T18:49:53.022Z,2023-10-18T07:39:10.062Z,0,CRITICAL,9.8,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H
2023-41780,zte,2023-09-01T09:02:00.657Z,2024-01-03T01:52:10.749Z,2024-01-03T01:57:56.978Z,All,MEDIUM,6.4,CVSS:3.1/AV:L/AC:H/PR:H/UI:N/S:U/C:H/I:H/A:H
2023-41781,zte,2023-09-01T09:02:00.657Z,2024-01-10T06:11:49.198Z,2024-01-10T06:12:27.758Z,ZTE_STD_V1.0.0B08,MEDIUM,5.7,CVSS:3.1/AV:A/AC:L/PR:H/UI:N/S:U/C:H/I:L/A:L
2023-41782,zte,2023-09-01T09:02:00.657Z,2024-01-05T01:41:36.564Z,2024-01-05T01:41:36.564Z,All,LOW,3.9,CVSS:3.1/AV:L/AC:L/PR:L/UI:R/S:U/C:L/I:N/A:L
2023-41783,zte,2023-09-01T09:02:00.657Z,2024-01-03T02:02:51.482Z,2024-01-03T02:02:51.482Z,All,MEDIUM,4.3,CVSS:3.1/AV:P/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L
2023-41784,zte,2023-09-01T09:02:00.657Z,2024-01-04T08:05:11.915Z,2024-01-04T08:05:11.915Z,GEN_CN_NX729JV1.0.0B21MR,MEDIUM,6.6,CVSS:3.1/AV:L/AC:H/PR:L/UI:R/S:C/C:L/I:H/A:L
,,,,,,,,
2023-41786,PandoraFMS,2023-09-01T11:54:47.538Z,2023-11-23T14:27:33.933Z,2023-11-23T14:27:33.933Z,700,MEDIUM,6.8,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:U/C:H/I:H/A:N
2023-41787,PandoraFMS,2023-09-01T11:54:47.538Z,2023-11-23T14:31:41.618Z,2023-11-23T14:31:41.618Z,700,MEDIUM,6,CVSS:3.1/AV:N/AC:H/PR:H/UI:R/S:U/C:H/I:H/A:L
2023-41788,PandoraFMS,2023-09-01T11:54:47.538Z,2023-11-23T14:33:44.933Z,2023-11-23T14:33:44.933Z,700,HIGH,7.6,CVSS:3.1/AV:N/AC:H/PR:H/UI:R/S:C/C:H/I:H/A:H
2023-41789,PandoraFMS,2023-09-01T11:54:47.539Z,2023-11-23T14:36:55.047Z,2023-11-23T14:36:55.047Z,700,HIGH,7.6,CVSS:3.1/AV:N/AC:H/PR:H/UI:R/S:C/C:H/I:H/A:H
2023-4179,VulDB,2023-08-05T16:39:57.104Z,2023-08-06T07:31:03.191Z,2023-10-24T08:31:59.539Z,1.0,MEDIUM,6.3,CVSS:3.1/AV:N/AC:L/PR:L/UI:N/S:U/C:L/I:L/A:L
2023-41790,PandoraFMS,2023-09-01T11:54:47.539Z,2023-11-23T14:38:45.504Z,2023-11-23T14:38:45.504Z,700,HIGH,7.6,CVSS:3.1/AV:N/AC:H/PR:H/UI:R/S:C/C:H/I:H/A:H
2023-41791,PandoraFMS,2023-09-01T11:54:47.539Z,2023-11-23T14:41:46.802Z,2023-11-23T14:41:46.802Z,700,HIGH,8.4,CVSS:3.1/AV:N/AC:H/PR:L/UI:N/S:C/C:H/I:L/A:H
2023-41792,PandoraFMS,2023-09-01T11:54:47.539Z,2023-11-23T14:45:33.842Z,2023-11-23T14:45:33.842Z,700,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
2023-41793,PandoraFMS,2023-09-01T11:54:47.539Z,2024-03-19T16:34:48.358Z,2024-03-19T16:34:48.358Z,700,MEDIUM,6.7,CVSS:3.1/AV:N/AC:H/PR:L/UI:R/S:U/C:H/I:H/A:L
,,,,,,,,
,,,,,,,,
2023-41796,Patchstack,2023-09-01T11:55:20.627Z,2023-12-20T13:42:21.899Z,2023-12-20T13:42:21.899Z,n/a,MEDIUM,5.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:N/I:L/A:N
2023-41797,Patchstack,2023-09-01T11:55:20.627Z,2023-10-02T08:17:03.893Z,2023-10-02T08:17:03.893Z,n/a,MEDIUM,6.5,CVSS:3.1/AV:N/AC:L/PR:L/UI:R/S:C/C:L/I:L/A:L
2023-41798,Patchstack,2023-09-01T11:55:20.628Z,2023-11-07T17:19:25.795Z,2023-11-07T17:19:25.795Z,n/a,,,
,,,,,,,,
2023-4180,VulDB,2023-08-05T16:39:59.692Z,2023-08-06T08:00:06.055Z,2023-10-24T08:33:12.684Z,1.0,HIGH,7.3,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:L/I:L/A:L
2023-41800,Patchstack,2023-09-01T11:55:20.628Z,2023-10-02T08:24:20.434Z,2023-10-02T08:24:20.434Z,n/a,MEDIUM,5.9,CVSS:3.1/AV:N/AC:L/PR:H/UI:R/S:C/C:L/I:L/A:L
